experiment,category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
1.02,multiclass,Random Forest,200,200,9,6,250,0.245254931
1.02,multiclass,Random Forest,200,200,11,8,400,0.245254931
1.02,multiclass,Random Forest,200,200,11,10,300,0.245254931
1.02,multiclass,Random Forest,200,200,13,6,100,0.245254931
1.02,multiclass,Random Forest,200,200,13,10,150,0.245254931
1.02,multiclass,Random Forest,200,200,13,10,450,0.245254931
1.02,multiclass,Random Forest,200,200,15,12,400,0.245254931
1.02,multiclass,Random Forest,200,200,19,10,150,0.245254931
1.02,multiclass,Random Forest,200,200,19,10,250,0.245254931
1.02,multiclass,Random Forest,200,200,19,10,400,0.245254931
1.02,multiclass,Random Forest,400,100,7,6,150,0.245170877
1.02,multiclass,Random Forest,400,100,9,8,250,0.245170877
1.02,multiclass,Random Forest,400,100,9,12,300,0.245170877
1.02,multiclass,Random Forest,400,100,9,14,300,0.245170877
1.02,multiclass,Random Forest,400,100,11,12,350,0.245170877
1.02,multiclass,Random Forest,400,100,11,12,400,0.245170877
1.02,multiclass,Random Forest,400,100,15,10,200,0.245170877
1.02,multiclass,Random Forest,400,100,15,12,500,0.245170877
1.02,multiclass,Random Forest,400,100,15,14,150,0.245170877
1.02,multiclass,Random Forest,400,100,15,16,150,0.245170877
1.02,multiclass,Random Forest,400,100,17,10,250,0.245170877
1.02,multiclass,Random Forest,400,100,19,12,250,0.245170877
1.02,multiclass,Random Forest,400,100,19,14,350,0.245170877
1.02,multiclass,Random Forest,400,100,19,14,400,0.245170877
1.02,multiclass,Random Forest,200,200,11,8,50,0.244882769
1.02,multiclass,Random Forest,200,200,11,8,200,0.244882769
1.02,multiclass,Random Forest,200,200,13,8,250,0.244882769
1.02,multiclass,Random Forest,200,200,19,10,300,0.244882769
1.02,multiclass,Random Forest,200,200,9,6,150,0.244510607
1.02,multiclass,Random Forest,200,200,11,8,500,0.244510607
1.02,multiclass,Random Forest,200,200,13,10,300,0.244510607
1.02,multiclass,Random Forest,200,200,13,10,500,0.244510607
1.02,multiclass,Random Forest,200,200,15,10,350,0.244510607
1.02,multiclass,Random Forest,200,200,15,12,200,0.244510607
1.02,multiclass,Random Forest,200,200,17,8,250,0.244510607
1.02,multiclass,Random Forest,200,200,17,10,500,0.244510607
1.02,multiclass,Random Forest,200,10,5,16,200,0.244444444
1.02,multiclass,Random Forest,200,10,5,18,50,0.244444444
1.02,multiclass,Random Forest,200,200,11,8,450,0.244138444
1.02,multiclass,Random Forest,200,200,15,10,200,0.244138444
1.02,multiclass,Random Forest,200,200,17,10,350,0.244138444
1.02,multiclass,Random Forest,200,200,17,10,450,0.244138444
1.02,multiclass,Random Forest,200,200,17,12,300,0.244138444
1.02,multiclass,Random Forest,400,200,9,6,400,0.244047619
1.02,multiclass,Random Forest,200,200,11,6,100,0.243766282
1.02,multiclass,Random Forest,200,200,11,6,250,0.243766282
1.02,multiclass,Random Forest,200,200,15,6,100,0.243766282
1.02,multiclass,Random Forest,200,200,15,10,300,0.243766282
1.02,multiclass,Random Forest,200,200,17,8,200,0.243766282
1.02,multiclass,Random Forest,200,200,17,10,400,0.243766282
1.02,multiclass,Random Forest,200,200,19,6,50,0.243766282
1.02,multiclass,Random Forest,400,100,9,8,200,0.243684993
1.02,multiclass,Random Forest,400,100,11,6,350,0.243684993
1.02,multiclass,Random Forest,400,100,13,6,300,0.243684993
1.02,multiclass,Random Forest,400,100,13,8,250,0.243684993
1.02,multiclass,Random Forest,400,100,13,10,500,0.243684993
1.02,multiclass,Random Forest,400,100,13,18,200,0.243684993
1.02,multiclass,Random Forest,400,100,15,12,150,0.243684993
1.02,multiclass,Random Forest,400,100,15,14,400,0.243684993
1.02,multiclass,Random Forest,400,100,15,16,100,0.243684993
1.02,multiclass,Random Forest,400,100,17,12,350,0.243684993
1.02,multiclass,Random Forest,400,100,19,6,350,0.243684993
1.02,multiclass,Random Forest,400,100,19,14,150,0.243684993
1.02,multiclass,Random Forest,400,100,19,18,100,0.243684993
1.02,multiclass,Random Forest,200,200,9,6,200,0.24339412
1.02,multiclass,Random Forest,200,200,9,8,300,0.24339412
1.02,multiclass,Random Forest,200,200,11,8,350,0.24339412
1.02,multiclass,Random Forest,200,200,13,8,50,0.24339412
1.02,multiclass,Random Forest,200,200,15,10,450,0.24339412
1.02,multiclass,Random Forest,200,200,15,10,500,0.24339412
1.02,multiclass,Random Forest,200,200,17,8,150,0.24339412
1.02,multiclass,Random Forest,200,200,17,8,500,0.24339412
1.02,multiclass,Random Forest,200,200,19,8,200,0.24339412
1.02,multiclass,Random Forest,200,200,9,8,350,0.243021958
1.02,multiclass,Random Forest,200,200,9,8,500,0.243021958
1.02,multiclass,Random Forest,200,200,11,6,200,0.243021958
1.02,multiclass,Random Forest,200,200,15,10,400,0.243021958
1.02,multiclass,Random Forest,200,200,17,8,350,0.243021958
1.02,multiclass,Random Forest,200,200,17,10,300,0.243021958
1.02,multiclass,Random Forest,200,200,9,8,400,0.242649795
1.02,multiclass,Random Forest,200,200,9,8,450,0.242649795
1.02,multiclass,Random Forest,200,200,11,6,500,0.242649795
1.02,multiclass,Random Forest,200,200,13,6,250,0.242649795
1.02,multiclass,Random Forest,200,200,13,8,400,0.242649795
1.02,multiclass,Random Forest,200,200,13,8,450,0.242649795
1.02,multiclass,Random Forest,200,200,13,8,500,0.242649795
1.02,multiclass,Random Forest,200,200,15,6,50,0.242649795
1.02,multiclass,Random Forest,200,200,17,6,200,0.242649795
1.02,multiclass,Random Forest,200,200,17,6,250,0.242649795
1.02,multiclass,Random Forest,200,200,17,8,400,0.242649795
1.02,multiclass,Random Forest,200,200,17,8,450,0.242649795
1.02,multiclass,Random Forest,200,200,19,8,150,0.242649795
1.02,multiclass,Random Forest,200,200,11,8,300,0.242277633
1.02,multiclass,Random Forest,200,200,13,8,300,0.242277633
1.02,multiclass,Random Forest,200,200,13,8,350,0.242277633
1.02,multiclass,Random Forest,200,200,17,6,50,0.242277633
1.02,multiclass,Random Forest,200,200,17,6,150,0.242277633
1.02,multiclass,Random Forest,200,200,19,8,350,0.242277633
1.02,multiclass,Random Forest,200,200,19,8,500,0.242277633
1.02,multiclass,Random Forest,400,100,9,10,500,0.242199108
1.02,multiclass,Random Forest,400,100,9,12,400,0.242199108
1.02,multiclass,Random Forest,400,100,9,14,100,0.242199108
1.02,multiclass,Random Forest,400,100,11,6,300,0.242199108
1.02,multiclass,Random Forest,400,100,11,8,200,0.242199108
1.02,multiclass,Random Forest,400,100,11,16,50,0.242199108
1.02,multiclass,Random Forest,400,100,13,10,450,0.242199108
1.02,multiclass,Random Forest,400,100,13,12,100,0.242199108
1.02,multiclass,Random Forest,400,100,13,12,300,0.242199108
1.02,multiclass,Random Forest,400,100,13,12,400,0.242199108
1.02,multiclass,Random Forest,400,100,15,8,200,0.242199108
1.02,multiclass,Random Forest,400,100,17,6,300,0.242199108
1.02,multiclass,Random Forest,400,100,17,6,350,0.242199108
1.02,multiclass,Random Forest,400,100,17,8,250,0.242199108
1.02,multiclass,Random Forest,400,100,17,10,200,0.242199108
1.02,multiclass,Random Forest,400,100,17,12,150,0.242199108
1.02,multiclass,Random Forest,400,100,17,14,100,0.242199108
1.02,multiclass,Random Forest,200,200,11,6,150,0.241905471
1.02,multiclass,Random Forest,200,200,11,6,350,0.241905471
1.02,multiclass,Random Forest,200,200,13,6,200,0.241905471
1.02,multiclass,Random Forest,200,200,13,8,150,0.241905471
1.02,multiclass,Random Forest,200,200,15,8,200,0.241905471
1.02,multiclass,Random Forest,200,200,17,8,300,0.241905471
1.02,multiclass,Random Forest,200,200,9,6,350,0.241533309
1.02,multiclass,Random Forest,200,200,11,6,50,0.241533309
1.02,multiclass,Random Forest,200,200,11,6,450,0.241533309
1.02,multiclass,Random Forest,200,200,15,8,150,0.241533309
1.02,multiclass,Random Forest,200,200,15,8,500,0.241533309
1.02,multiclass,Random Forest,200,200,19,6,200,0.241533309
1.02,multiclass,Random Forest,200,200,19,8,250,0.241533309
1.02,multiclass,Random Forest,200,200,19,8,300,0.241533309
1.02,multiclass,Random Forest,200,200,19,8,400,0.241533309
1.02,multiclass,Random Forest,200,200,19,8,450,0.241533309
1.02,multiclass,Random Forest,200,200,9,6,400,0.241161146
1.02,multiclass,Random Forest,200,200,9,6,450,0.241161146
1.02,multiclass,Random Forest,200,200,9,6,500,0.241161146
1.02,multiclass,Random Forest,200,200,13,6,50,0.241161146
1.02,multiclass,Random Forest,200,200,13,6,500,0.241161146
1.02,multiclass,Random Forest,200,200,15,8,350,0.241161146
1.02,multiclass,Random Forest,200,200,15,8,400,0.241161146
1.02,multiclass,Random Forest,200,200,15,8,450,0.241161146
1.02,multiclass,Random Forest,200,200,19,6,150,0.241161146
1.02,multiclass,Random Forest,200,200,9,6,300,0.240788984
1.02,multiclass,Random Forest,200,200,11,6,300,0.240788984
1.02,multiclass,Random Forest,200,200,11,6,400,0.240788984
1.02,multiclass,Random Forest,200,200,17,6,450,0.240788984
1.02,multiclass,Random Forest,200,200,19,6,350,0.240788984
1.02,multiclass,Random Forest,400,100,7,6,500,0.240713224
1.02,multiclass,Random Forest,400,100,9,8,150,0.240713224
1.02,multiclass,Random Forest,400,100,9,14,500,0.240713224
1.02,multiclass,Random Forest,400,100,9,18,50,0.240713224
1.02,multiclass,Random Forest,400,100,11,10,150,0.240713224
1.02,multiclass,Random Forest,400,100,13,8,200,0.240713224
1.02,multiclass,Random Forest,400,100,13,12,350,0.240713224
1.02,multiclass,Random Forest,400,100,15,8,150,0.240713224
1.02,multiclass,Random Forest,400,100,15,10,150,0.240713224
1.02,multiclass,Random Forest,400,100,15,10,500,0.240713224
1.02,multiclass,Random Forest,400,100,15,12,350,0.240713224
1.02,multiclass,Random Forest,400,100,15,12,400,0.240713224
1.02,multiclass,Random Forest,400,100,15,12,450,0.240713224
1.02,multiclass,Random Forest,400,100,15,14,100,0.240713224
1.02,multiclass,Random Forest,400,100,17,12,500,0.240713224
1.02,multiclass,Random Forest,400,100,19,8,300,0.240713224
1.02,multiclass,Random Forest,400,100,19,16,100,0.240713224
1.02,multiclass,Random Forest,200,200,15,8,250,0.240416822
1.02,multiclass,Random Forest,200,200,17,6,350,0.240416822
1.02,multiclass,Random Forest,200,200,17,6,400,0.240416822
1.02,multiclass,Random Forest,200,200,13,6,400,0.240044659
1.02,multiclass,Random Forest,200,200,13,6,450,0.240044659
1.02,multiclass,Random Forest,200,200,15,6,150,0.240044659
1.02,multiclass,Random Forest,200,200,15,6,450,0.240044659
1.02,multiclass,Random Forest,200,200,15,8,300,0.240044659
1.02,multiclass,Random Forest,200,200,17,6,500,0.240044659
1.02,multiclass,Random Forest,200,200,13,6,150,0.239672497
1.02,multiclass,Random Forest,200,200,13,6,350,0.239672497
1.02,multiclass,Random Forest,200,200,15,6,200,0.239672497
1.02,multiclass,Random Forest,200,200,15,6,400,0.239672497
1.02,multiclass,Random Forest,200,200,17,6,300,0.239672497
1.02,multiclass,Random Forest,200,200,19,6,300,0.239672497
1.02,multiclass,Random Forest,200,200,19,6,400,0.239672497
1.02,multiclass,Random Forest,200,200,15,6,350,0.239300335
1.02,multiclass,Random Forest,200,200,15,6,500,0.239300335
1.02,multiclass,Random Forest,200,200,19,6,250,0.239300335
1.02,multiclass,Random Forest,200,200,19,6,500,0.239300335
1.02,multiclass,Random Forest,400,100,9,6,300,0.23922734
1.02,multiclass,Random Forest,400,100,9,10,450,0.23922734
1.02,multiclass,Random Forest,400,100,9,12,100,0.23922734
1.02,multiclass,Random Forest,400,100,9,12,350,0.23922734
1.02,multiclass,Random Forest,400,100,9,16,50,0.23922734
1.02,multiclass,Random Forest,400,100,13,6,250,0.23922734
1.02,multiclass,Random Forest,400,100,13,10,350,0.23922734
1.02,multiclass,Random Forest,400,100,13,10,400,0.23922734
1.02,multiclass,Random Forest,400,100,13,18,50,0.23922734
1.02,multiclass,Random Forest,400,100,15,6,200,0.23922734
1.02,multiclass,Random Forest,400,100,15,12,100,0.23922734
1.02,multiclass,Random Forest,400,100,15,18,50,0.23922734
1.02,multiclass,Random Forest,400,100,17,8,200,0.23922734
1.02,multiclass,Random Forest,400,100,17,10,350,0.23922734
1.02,multiclass,Random Forest,400,100,17,12,400,0.23922734
1.02,multiclass,Random Forest,400,100,17,12,450,0.23922734
1.02,multiclass,Random Forest,400,100,17,14,50,0.23922734
1.02,multiclass,Random Forest,400,100,17,16,50,0.23922734
1.02,multiclass,Random Forest,400,100,17,18,50,0.23922734
1.02,multiclass,Random Forest,400,100,19,12,200,0.23922734
1.02,multiclass,Random Forest,200,200,13,6,300,0.238928173
1.02,multiclass,Random Forest,200,200,15,6,250,0.238928173
1.02,multiclass,Random Forest,200,200,15,6,300,0.238928173
1.02,multiclass,Random Forest,200,200,19,6,450,0.238928173
1.02,multiclass,Random Forest,400,100,11,10,350,0.237741456
1.02,multiclass,Random Forest,400,100,11,10,400,0.237741456
1.02,multiclass,Random Forest,400,100,11,10,450,0.237741456
1.02,multiclass,Random Forest,400,100,13,6,200,0.237741456
1.02,multiclass,Random Forest,400,100,17,8,350,0.237741456
1.02,multiclass,Random Forest,400,100,17,10,150,0.237741456
1.02,multiclass,Random Forest,400,100,19,10,250,0.237741456
1.02,multiclass,Random Forest,400,100,19,12,450,0.237741456
1.02,multiclass,Random Forest,400,100,19,14,100,0.237741456
1.02,multiclass,Random Forest,200,10,5,16,50,0.237037037
1.02,multiclass,Random Forest,400,100,7,6,100,0.236255572
1.02,multiclass,Random Forest,400,100,7,8,100,0.236255572
1.02,multiclass,Random Forest,400,100,9,6,200,0.236255572
1.02,multiclass,Random Forest,400,100,9,6,250,0.236255572
1.02,multiclass,Random Forest,400,100,9,10,100,0.236255572
1.02,multiclass,Random Forest,400,100,9,10,400,0.236255572
1.02,multiclass,Random Forest,400,100,11,14,50,0.236255572
1.02,multiclass,Random Forest,400,100,13,8,150,0.236255572
1.02,multiclass,Random Forest,400,100,13,16,50,0.236255572
1.02,multiclass,Random Forest,400,100,15,6,150,0.236255572
1.02,multiclass,Random Forest,400,100,15,8,350,0.236255572
1.02,multiclass,Random Forest,400,100,15,8,500,0.236255572
1.02,multiclass,Random Forest,400,100,15,10,450,0.236255572
1.02,multiclass,Random Forest,400,100,17,6,250,0.236255572
1.02,multiclass,Random Forest,400,100,19,6,300,0.236255572
1.02,multiclass,Random Forest,400,100,19,8,250,0.236255572
1.02,multiclass,Random Forest,400,100,19,12,500,0.236255572
1.02,multiclass,Random Forest,400,10,3,16,200,0.235294118
1.02,multiclass,Random Forest,400,10,3,18,150,0.235294118
1.02,multiclass,Random Forest,400,10,5,8,150,0.235294118
1.02,multiclass,Random Forest,400,10,5,8,200,0.235294118
1.02,multiclass,Random Forest,400,10,5,8,250,0.235294118
1.02,multiclass,Random Forest,400,10,5,12,150,0.235294118
1.02,multiclass,Random Forest,400,10,5,14,150,0.235294118
1.02,multiclass,Random Forest,400,10,5,14,200,0.235294118
1.02,multiclass,Random Forest,400,10,5,16,150,0.235294118
1.02,multiclass,Random Forest,400,10,7,18,50,0.235294118
1.02,multiclass,Random Forest,400,10,7,18,200,0.235294118
1.02,multiclass,Random Forest,400,10,7,18,300,0.235294118
1.02,multiclass,Random Forest,400,10,7,18,350,0.235294118
1.02,multiclass,Random Forest,400,100,9,6,150,0.234769688
1.02,multiclass,Random Forest,400,100,9,8,500,0.234769688
1.02,multiclass,Random Forest,400,100,9,10,350,0.234769688
1.02,multiclass,Random Forest,400,100,9,14,50,0.234769688
1.02,multiclass,Random Forest,400,100,11,6,250,0.234769688
1.02,multiclass,Random Forest,400,100,11,8,150,0.234769688
1.02,multiclass,Random Forest,400,100,11,8,500,0.234769688
1.02,multiclass,Random Forest,400,100,11,10,100,0.234769688
1.02,multiclass,Random Forest,400,100,11,12,50,0.234769688
1.02,multiclass,Random Forest,400,100,13,6,150,0.234769688
1.02,multiclass,Random Forest,400,100,13,8,450,0.234769688
1.02,multiclass,Random Forest,400,100,13,8,500,0.234769688
1.02,multiclass,Random Forest,400,100,15,10,100,0.234769688
1.02,multiclass,Random Forest,400,100,15,10,350,0.234769688
1.02,multiclass,Random Forest,400,100,15,10,400,0.234769688
1.02,multiclass,Random Forest,400,100,15,14,50,0.234769688
1.02,multiclass,Random Forest,400,100,15,16,50,0.234769688
1.02,multiclass,Random Forest,400,100,17,6,200,0.234769688
1.02,multiclass,Random Forest,400,100,17,8,150,0.234769688
1.02,multiclass,Random Forest,400,100,17,12,100,0.234769688
1.02,multiclass,Random Forest,400,100,19,12,350,0.234769688
1.02,multiclass,Random Forest,400,100,19,12,400,0.234769688
1.02,multiclass,Random Forest,400,100,9,6,350,0.233283804
1.02,multiclass,Random Forest,400,100,9,8,400,0.233283804
1.02,multiclass,Random Forest,400,100,9,8,450,0.233283804
1.02,multiclass,Random Forest,400,100,9,12,50,0.233283804
1.02,multiclass,Random Forest,400,100,13,10,100,0.233283804
1.02,multiclass,Random Forest,400,100,15,12,50,0.233283804
1.02,multiclass,Random Forest,400,100,17,10,500,0.233283804
1.02,multiclass,Random Forest,400,100,19,10,200,0.233283804
1.02,multiclass,Random Forest,400,100,19,12,150,0.233283804
1.02,multiclass,Random Forest,400,100,19,18,50,0.233283804
1.02,multiclass,Random Forest,400,100,9,6,500,0.23179792
1.02,multiclass,Random Forest,400,100,9,8,350,0.23179792
1.02,multiclass,Random Forest,400,100,11,6,200,0.23179792
1.02,multiclass,Random Forest,400,100,11,8,100,0.23179792
1.02,multiclass,Random Forest,400,100,13,8,350,0.23179792
1.02,multiclass,Random Forest,400,100,13,8,400,0.23179792
1.02,multiclass,Random Forest,400,100,13,14,50,0.23179792
1.02,multiclass,Random Forest,400,100,15,6,500,0.23179792
1.02,multiclass,Random Forest,400,100,15,8,100,0.23179792
1.02,multiclass,Random Forest,400,100,15,8,450,0.23179792
1.02,multiclass,Random Forest,400,100,17,6,150,0.23179792
1.02,multiclass,Random Forest,400,100,17,8,100,0.23179792
1.02,multiclass,Random Forest,400,100,17,10,100,0.23179792
1.02,multiclass,Random Forest,400,100,17,12,50,0.23179792
1.02,multiclass,Random Forest,400,100,19,8,200,0.23179792
1.02,multiclass,Random Forest,400,100,9,10,50,0.230312036
1.02,multiclass,Random Forest,400,100,11,8,450,0.230312036
1.02,multiclass,Random Forest,400,100,13,12,50,0.230312036
1.02,multiclass,Random Forest,400,100,15,8,400,0.230312036
1.02,multiclass,Random Forest,400,100,15,10,50,0.230312036
1.02,multiclass,Random Forest,400,100,17,10,50,0.230312036
1.02,multiclass,Random Forest,400,100,17,10,400,0.230312036
1.02,multiclass,Random Forest,400,100,17,10,450,0.230312036
1.02,multiclass,Random Forest,400,100,19,6,250,0.230312036
1.02,multiclass,Random Forest,400,100,19,10,350,0.230312036
1.02,multiclass,Random Forest,400,100,19,10,450,0.230312036
